"Participant","pair","condition","ACC","RT","reward"
"P04",3,"B",0,1.21629906241,1
"P04",3,"B",0,1.19966576793,0
"P04",3,"B",1,0.833067561898,0
"P04",1,"B",0,0.866436904986,0
"P04",2,"B",1,1.16634849663,1
"P04",2,"B",1,0.74980296088,0
"P04",2,"B",1,0.983053628168,0
"P04",1,"B",1,1.13304118315,1
"P04",3,"B",1,1.11636478523,1
"P04",2,"B",1,0.999720555485,1
"P04",1,"B",1,1.06637006639,1
"P04",3,"B",1,1.1996751844,0
"P04",3,"B",1,1.31630180525,1
"P04",1,"B",1,1.31629105646,0
"P04",3,"B",0,1.36625869279,0
"P04",1,"B",1,1.34960926008,0
"P04",2,"B",1,0.966437262878,1
"P04",2,"B",1,1.06636589199,1
"P04",3,"B",-1,NA,1
"P04",1,"B",1,1.08303180578,1
"P04",2,"B",1,1.09966389426,0
"P04",3,"B",1,1.36627902347,0
"P04",2,"B",0,1.54950606386,0
"P04",2,"B",1,0.833113781099,1
"P04",2,"B",1,0.899761135631,1
"P04",3,"B",1,1.06635512515,1
"P04",3,"B",1,1.54956601529,1
"P04",1,"B",1,1.11634459891,1
"P04",2,"B",0,1.29966949722,0
"P04",3,"B",1,1.19966831227,0
"P04",1,"B",0,1.01637403929,0
"P04",1,"B",0,0.966395840633,0
"P04",1,"B",1,0.933065492741,1
"P04",1,"B",1,1.0830413245,1
"P04",1,"B",1,0.899745610935,1
"P04",3,"B",1,1.04970385787,1
"P04",2,"B",1,0.916430514056,0
"P04",1,"B",1,0.999731989985,0
"P04",3,"B",1,1.14965762663,0
"P04",2,"B",1,1.43289061586,0
"P04",3,"B",1,1.36623058774,1
"P04",1,"B",1,1.0497238126,0
"P04",3,"B",1,1.23297900918,1
"P04",2,"B",1,0.949615305148,1
"P04",2,"B",1,0.916438535048,1
"P04",2,"B",1,0.683141865099,1
"P04",1,"B",1,0.816461169465,1
"P04",3,"B",0,1.0330037308,0
"P04",2,"B",1,0.799790624131,1
"P04",1,"B",1,0.833110382629,0
"P04",3,"B",0,1.033065998,1
"P04",2,"B",1,0.849772506974,1
"P04",3,"B",0,0.983064151397,1
"P04",3,"B",-1,NA,0
"P04",2,"B",1,0.766457614604,1
"P04",2,"B",1,0.733133970421,1
"P04",2,"B",1,0.599907829264,1
"P04",3,"B",0,1.04969463087,0
"P04",1,"B",1,0.983041935023,1
"P04",2,"B",1,0.916391630138,1
"P04",1,"B",1,0.816433004263,1
"P04",1,"B",1,0.849772687423,1
"P04",2,"B",1,0.866430489996,0
"P04",3,"B",0,1.38292890129,0
"P04",3,"B",1,1.0664033293,0
"P04",2,"B",1,0.733155864993,0
"P04",1,"B",0,0.649817911143,0
"P04",1,"B",1,0.883089727145,1
"P04",2,"B",1,0.683176935512,1
"P04",3,"B",0,1.04974315381,1
"P04",3,"B",1,1.13301684047,0
"P04",3,"B",0,0.749811243524,0
"P04",1,"B",1,0.866447608665,1
"P04",3,"B",0,1.01641779235,0
"P04",3,"B",0,1.59957583477,0
"P04",3,"B",0,1.18302628401,1
"P04",2,"B",1,0.766444053804,1
"P04",2,"B",1,0.716489788799,0
"P04",3,"B",0,1.11641382546,0
"P04",3,"B",0,0.66649700679,0
"P04",1,"B",1,0.916442880881,0
"P04",2,"B",1,0.599833086969,1
"P04",1,"B",1,1.08307122804,1
"P04",2,"B",1,0.799769120533,1
"P04",3,"B",0,0.916408195427,0
"P04",3,"B",1,1.46624180871,0
"P04",1,"B",1,1.06636518222,0
"P04",2,"B",1,0.733164833347,1
"P04",1,"B",1,0.816460880745,1
"P04",1,"B",1,0.783156171758,1
"P04",1,"B",1,1.21633143209,1
"P04",1,"B",1,0.816435858377,1
"P04",1,"B",1,0.983072861106,1
"P04",2,"B",1,0.849787649717,1
"P04",3,"B",0,1.13305745671,0
"P04",2,"B",1,0.616503927038,1
"P04",3,"B",1,0.933052482312,1
"P04",2,"B",1,0.816459431132,1
"P04",1,"B",1,0.966426210329,1
"P04",1,"B",0,0.666499788723,0
"P04",3,"B",1,1.33294917181,0
"P04",1,"B",1,0.91641193976,0
"P04",2,"B",1,0.833123579522,1
"P04",2,"B",1,0.683163461929,0
"P04",3,"B",0,0.98306366719,0
"P04",1,"B",1,0.799778943016,1
"P04",2,"B",1,0.766469016022,0
"P04",2,"B",1,0.599816608898,0
"P04",1,"B",1,1.0997062368,1
"P04",3,"B",1,1.19965320562,1
"P04",2,"B",1,0.716510805182,1
"P04",1,"B",1,0.699793478245,0
"P04",3,"B",1,0.799785896347,0
"P04",2,"B",1,0.716461939384,1
"P04",3,"B",1,0.916428980233,1
"P04",2,"B",1,0.633129552409,1
"P04",1,"B",1,1.21632692987,1
"P04",1,"B",1,0.633189392561,1
"P04",2,"B",1,0.76646501906,1
"P04",3,"B",0,1.01652985466,0
"P04",2,"B",1,0.749829342637,1
"P04",3,"B",1,0.949688164751,0
"P04",1,"B",1,0.733151889083,1
"P04",1,"B",1,0.76646656792,1
"P04",3,"B",0,1.09968534673,1
"P04",1,"B",1,0.649819778799,1
"P04",1,"B",1,0.766490143683,1
"P04",1,"B",1,0.983045053797,1
"P04",2,"B",1,1.04969177375,0
"P04",3,"B",0,0.916395133871,0
"P04",3,"B",0,0.983070049097,1
"P04",3,"B",1,1.26629981729,1
"P04",2,"B",1,1.34963700423,0
"P04",3,"B",0,1.06636229201,0
"P04",1,"B",1,0.833116812656,1
"P04",2,"B",1,0.96640375937,1
"P04",2,"B",1,0.71645955444,1
"P04",2,"B",1,0.716482552763,1
"P04",1,"B",1,0.733132012541,1
"P04",2,"B",1,0.816468745348,1
"P04",3,"B",1,0.599718802114,1
"P04",3,"B",1,0.733142974865,1
"P04",3,"B",1,0.616502757122,1
"P04",2,"B",0,0.566308514974,0
"P04",2,"B",1,0.816457945429,0
"P04",1,"B",1,0.949692697047,1
"P04",1,"B",1,1.16639713085,1
"P04",3,"B",1,1.14972912685,0
"P04",3,"B",0,1.11635394922,0
"P04",1,"B",1,0.999768488959,1
"P04",1,"B",1,0.733127639642,1
"P04",2,"B",1,0.933040139548,0
"P04",1,"B",1,0.59985037105,0
"P04",2,"B",1,0.799802368403,1
"P04",2,"B",1,1.06633627116,0
"P04",1,"B",1,0.766442805693,0
"P04",1,"B",1,0.866437094458,1
"P04",2,"B",0,1.09967272727,0
"P04",1,"B",1,0.883093847414,1
"P04",1,"B",1,0.86643394561,1
"P04",2,"B",1,0.999717815655,1
"P04",1,"B",1,0.616544038015,0
"P04",2,"B",1,0.849784876805,0
"P04",3,"B",1,0.96640026466,0
"P04",3,"B",1,1.03303646138,1
"P04",3,"B",0,1.01638137758,1
"P04",2,"B",1,1.01640194284,1
"P04",3,"B",0,1.38292676296,1
"P04",3,"B",1,0.716484020421,1
"P04",2,"B",1,0.899749839475,1
"P04",3,"B",1,1.08303324637,1
"P04",1,"B",1,0.66647854377,1
"P04",1,"B",1,0.733141801942,1
"P04",1,"B",1,0.649825568229,1
"P04",3,"B",0,0.683136147849,0
"P04",3,"B",0,0.666489024894,0
"P04",1,"B",1,0.816441867355,1
"P04",1,"B",1,0.583225467478,0
"P04",3,"B",1,1.3162983737,1
"P04",2,"B",1,0.766456961978,1
"P04",2,"B",1,1.28295363493,1
"P04",2,"B",1,0.816453999594,1
"P04",3,"B",0,1.04973869069,1
"P04",2,"B",0,0.899748269562,0
"P04",2,"B",1,0.966380619695,0
"P04",2,"B",1,0.76649857971,1
"P04",1,"B",1,1.03304484628,1
"P04",3,"B",1,0.966367110022,0
"P04",1,"B",1,0.84980263607,1
"P04",3,"B",1,1.14964499515,1
"P04",2,"B",1,1.06637876708,0
"P04",1,"B",1,0.666510546537,0
"P04",2,"B",1,0.999717773551,1
"P04",2,"B",1,1.09975351163,0
"P04",1,"B",-1,NA,1
"P04",1,"B",1,1.08301930662,1
"P04",3,"B",1,1.21628763092,1
"P04",3,"B",0,0.71647718739,1
"P04",1,"B",1,1.01638188284,1
"P04",1,"B",1,1.08303593206,0
"P04",3,"B",1,1.11634953421,1
"P04",3,"B",0,0.699817081075,1
"P04",3,"B",1,0.733017008895,0
"P04",2,"B",1,1.06634989211,1
"P04",3,"B",0,0.849778594146,1
"P04",1,"B",1,0.733164210796,1
"P04",2,"B",1,1.18296697017,0
"P04",3,"B",0,1.21633983805,0
"P04",2,"B",1,0.899764621318,1
"P04",1,"B",1,0.766471785927,1
"P04",2,"B",1,0.799789385042,1
"P04",1,"B",1,0.783114313426,1
"P04",3,"B",1,0.899731929835,1
"P04",3,"B",0,1.21629303238,1
"P04",3,"B",0,0.966415175826,0
"P04",1,"B",1,0.616452748476,1
"P04",1,"B",1,0.699809249554,1
"P04",2,"B",1,0.683167855881,0
"P04",2,"B",1,0.749814335231,0
"P04",1,"B",1,0.583193482756,1
"P04",2,"B",1,0.666504823272,1
"P04",1,"B",1,0.649836130555,1
"P04",3,"B",1,1.21632257502,1
"P04",3,"B",1,0.766470330298,1
"P04",2,"B",0,0.73311703521,0
"P04",2,"B",1,0.766489442937,1
"P04",2,"B",1,0.666493572229,1
"P04",3,"B",1,0.966406670626,0
"P04",1,"B",1,0.9497357674,1
"P04",3,"B",1,0.833079910677,1
"P04",3,"B",0,0.749788515876,1
"P04",2,"B",1,0.59985591988,1
"P04",2,"B",1,0.7831232096,1
"P04",1,"B",1,0.849770119022,1
"P04",3,"B",0,0.799752711634,0
"P04",3,"B",1,0.899762422839,0
"P04",1,"B",1,0.616495770708,0
"P04",3,"B",1,0.833115886347,0
"P04",2,"B",1,0.516558128134,1
"P04",2,"B",1,0.849806254088,1
"P04",3,"B",0,0.766468122796,1
"P04",1,"B",1,0.783120569018,1
"P04",1,"B",1,0.783136382433,1
"P04",1,"B",1,0.716459999549,1
"P04",3,"B",1,0.816417022428,1
"P04",3,"B",1,1.08303346291,1
"P04",2,"B",1,0.799766510026,1
"P04",3,"B",0,0.766480221953,0
"P04",3,"B",1,1.0497101706,0
"P04",2,"B",1,0.899775944542,1
"P04",2,"B",1,0.633179759551,1
"P04",3,"B",0,0.766445975594,0
"P04",3,"B",0,0.833108680386,1
"P04",2,"B",1,0.749797800016,1
"P04",2,"B",1,0.81648679634,1
"P04",2,"B",1,0.649855462741,0
"P04",1,"B",1,0.766449350005,1
"P04",3,"B",1,0.799802070661,1
"P04",1,"B",1,0.69980294885,1
"P04",1,"B",1,0.749800368418,1
"P04",1,"B",1,0.749744816957,1
"P04",1,"B",1,0.783114364554,1
"P04",2,"B",1,0.71644347035,1
"P04",2,"B",1,0.766441738032,0
"P04",3,"B",0,0.916423990797,0
"P04",1,"B",1,0.866453461252,1
"P04",1,"B",1,0.91642946444,0
"P04",2,"B",1,0.799784708386,0
"P04",3,"B",1,0.833108021744,1
"P04",1,"B",1,0.616523478771,0
"P04",1,"B",1,0.816454712371,1
"P04",3,"B",0,0.783123417117,0
"P04",2,"B",1,0.61651817054,1
"P04",1,"B",1,0.816450044736,1
"P04",1,"B",1,0.699842301938,1
"P04",1,"B",1,0.63316839723,1
"P04",3,"B",0,0.883043673356,0
"P04",2,"B",1,0.933086635439,1
"P04",2,"B",1,0.666475391914,1
"P04",2,"B",1,0.61653409824,0
"P04",3,"B",0,0.766475924241,1
"P04",2,"B",1,0.916394406057,0
"P04",3,"B",0,0.749799860151,1
"P04",2,"B",1,0.649794203051,0
"P04",2,"B",1,0.633177227239,1
"P04",1,"B",1,0.866432231337,1
"P04",3,"B",1,0.833074831016,1
"P04",1,"B",1,0.616515644243,1
"P04",1,"B",1,0.683132280208,0
"P04",2,"B",1,0.816423217871,1
"P04",1,"B",1,0.699814548763,1
"P04",2,"B",1,0.766457831144,1
"P04",2,"B",1,0.71678217457,0
"P04",1,"B",1,0.683181314426,1
"P04",3,"B",1,0.7830794385,0
"P04",3,"B",1,0.983054398087,0
"P04",3,"B",0,1.41621852768,0
"P04",3,"B",0,1.049724375,0
"P04",2,"B",1,1.08304132751,0
"P04",1,"B",1,0.599880776836,1
"P04",3,"B",1,0.949753207871,1
"P04",1,"B",1,1.0330271622,1
"P04",3,"B",0,1.43290478417,1
"P04",3,"B",1,1.36627745055,1
"P04",1,"B",1,1.43291003226,1
"P04",2,"B",1,0.999722901332,1
"P04",3,"B",0,1.19962352464,0
"P04",1,"B",1,0.733141110217,1
"P04",2,"B",1,0.816417163781,1
"P04",1,"B",1,0.933041841791,1
"P04",3,"B",0,1.06634140796,1
"P04",2,"B",1,0.816484255005,1
"P04",1,"B",1,0.849714693874,0
"P04",1,"B",1,0.56652983361,1
"P04",1,"B",1,0.616487773776,1
"P04",2,"B",1,0.833100208269,1
"P04",3,"B",0,0.88310347441,1
"P04",2,"B",1,0.933076740776,1
"P04",2,"B",1,0.683141266607,1
"P04",2,"B",1,0.749797878211,1
"P04",1,"B",1,1.18298106631,1
"P04",2,"B",0,0.84976954459,0
"P04",3,"B",1,0.816444225231,1
"P04",2,"B",1,0.683136268148,0
"P04",3,"B",0,1.06639471884,0
"P04",3,"B",0,0.899759307073,0
"P04",3,"B",1,1.24958414749,1
"P04",3,"B",0,1.23297634153,0
"P04",2,"B",1,1.08302441034,1
"P04",1,"B",1,0.849815051015,1
"P04",2,"B",1,0.649837114007,0
"P04",3,"B",0,0.833113248772,1
"P04",1,"B",1,0.733103636815,1
"P04",2,"B",1,0.616517803626,0
"P04",2,"B",1,0.582202590958,0
"P04",2,"B",1,1.04971552394,1
"P04",2,"B",1,0.616563048398,1
"P04",2,"B",1,0.733164313051,1
"P04",1,"B",1,0.833111591642,1
"P04",1,"B",1,0.6998286058,1
"P04",3,"B",1,0.883126662206,0
"P04",1,"B",1,0.69981446756,1
"P04",1,"B",1,0.566510513455,0
"P04",1,"B",1,0.633188625649,0
"P04",3,"B",1,0.749818290088,1
"P04",3,"B",0,0.666487328667,0
"P04",3,"B",1,1.14973023962,0
"P04",1,"B",1,1.03300359847,1
"P04",1,"B",1,0.966376818219,0
"P05",2,"B",1,1.1496806036,1
"P05",2,"B",1,1.66616790638,1
"P05",3,"B",1,1.03304054165,1
"P05",2,"B",1,0.999736408988,1
"P05",2,"B",1,0.599689798987,1
"P05",2,"B",1,0.616486929847,0
"P05",2,"B",1,0.833107792017,1
"P05",2,"B",1,0.583175973203,1
"P05",2,"B",1,0.7997748266,1
"P05",3,"B",1,0.849771706334,1
"P05",1,"B",0,0.99971858964,0
"P05",2,"B",1,0.88310846419,1
"P05",1,"B",1,1.11633149701,0
"P05",3,"B",1,0.799779256625,0
"P05",1,"B",1,0.899757912505,1
"P05",1,"B",1,1.04969558388,1
"P05",1,"B",1,0.516500072556,0
"P05",3,"B",1,0.783129546659,0
"P05",2,"B",1,0.833091130551,0
"P05",1,"B",1,1.24963554246,1
"P05",2,"B",1,0.766482778014,1
"P05",2,"B",1,0.816445724296,1
"P05",3,"B",1,0.716452509182,1
"P05",3,"B",1,0.633193923377,0
"P05",1,"B",1,1.13300079172,1
"P05",2,"B",1,0.666524530926,1
"P05",2,"B",1,0.966369269519,1
"P05",2,"B",1,0.799783115228,1
"P05",3,"B",1,0.549864700774,0
"P05",3,"B",1,0.766500768788,1
"P05",3,"B",1,0.48321895317,1
"P05",1,"B",1,0.599725648207,1
"P05",3,"B",1,0.666500561272,0
"P05",1,"B",1,0.96639055349,1
"P05",3,"B",1,0.666488074195,0
"P05",1,"B",1,0.699785325729,0
"P05",1,"B",1,0.749804490927,1
"P05",2,"B",1,0.783115625012,0
"P05",1,"B",1,0.883088771179,1
"P05",3,"B",1,0.649823438082,1
"P05",3,"B",1,0.666483716349,0
"P05",1,"B",1,0.716458331673,1
"P05",1,"B",1,0.749803823265,1
"P05",3,"B",1,0.59981747875,1
"P05",3,"B",1,0.599846973154,1
"P05",2,"B",0,1.08301405924,1
"P05",1,"B",1,0.916419038883,1
"P05",1,"B",1,1.08301213746,1
"P05",3,"B",1,0.6831439074,1
"P05",3,"B",1,0.716324411379,1
"P05",2,"B",1,0.61650758826,1
"P05",2,"B",1,0.566506215343,0
"P05",3,"B",1,0.53318425732,0
"P05",1,"B",1,0.866430489882,1
"P05",3,"B",1,0.816437841678,1
"P05",3,"B",1,0.599834308636,1
"P05",2,"B",1,0.816401875167,0
"P05",1,"B",1,0.94973276542,1
"P05",1,"B",1,0.649850767097,0
"P05",1,"B",1,0.566503860483,1
"P05",3,"B",1,0.733158576407,1
"P05",1,"B",1,0.599842365688,1
"P05",1,"B",1,0.599849177641,1
"P05",1,"B",1,0.566521565546,1
"P05",2,"B",1,0.766461900054,1
"P05",2,"B",1,0.566533354887,0
"P05",2,"B",1,0.849732187983,0
"P05",3,"B",1,1.1663349872,0
"P05",1,"B",1,0.533133006771,0
"P05",3,"B",1,0.749898071826,1
"P05",3,"B",1,0.566562653805,0
"P05",3,"B",1,0.649874060067,0
"P05",2,"B",1,0.699849649816,1
"P05",2,"B",1,0.766439572486,1
"P05",3,"B",1,0.699787972316,1
"P05",1,"B",1,1.0996949087,1
"P05",3,"B",1,0.749799964662,0
"P05",2,"B",1,0.733148251712,1
"P05",1,"B",1,0.949716290418,1
"P05",3,"B",1,0.716495871099,1
"P05",1,"B",1,0.583174466453,1
"P05",1,"B",1,1.09973348872,1
"P05",3,"B",1,0.916425222272,1
"P05",2,"B",1,0.849686904283,0
"P05",2,"B",1,0.783076575828,1
"P05",2,"B",1,0.733147743447,1
"P05",3,"B",1,0.766478826179,0
"P05",1,"B",1,0.999698021451,1
"P05",3,"B",1,0.983034290591,1
"P05",3,"B",1,0.716334104503,1
"P05",1,"B",1,1.14966875712,1
"P05",1,"B",1,0.916418750164,1
"P05",1,"B",1,0.999717834761,1
"P05",3,"B",1,1.06640549768,0
"P05",1,"B",1,1.11631411676,0
"P05",1,"B",1,0.983054741488,1
"P05",3,"B",1,0.89973650222,1
"P05",3,"B",1,0.866413344211,1
"P05",2,"B",1,0.733195872227,1
"P05",2,"B",1,0.899746216396,1
"P05",2,"B",1,0.949795940647,1
"P05",1,"B",1,0.866407636004,1
"P05",2,"B",1,0.649873404435,0
"P05",2,"B",1,1.14964768367,1
"P05",3,"B",1,1.41625186182,0
"P05",3,"B",1,0.633163508682,1
"P05",1,"B",1,1.08301944264,0
"P05",3,"B",1,0.999725705349,1
"P05",2,"B",1,0.849804451829,1
"P05",2,"B",1,0.816416533648,0
"P05",2,"B",1,0.616504099578,0
"P05",1,"B",1,0.866427807205,1
"P05",1,"B",1,0.649833657515,1
"P05",3,"B",1,0.749794942162,1
"P05",1,"B",1,0.766444092736,0
"P05",1,"B",1,1.01637631455,1
"P05",3,"B",1,0.599860906832,0
"P05",2,"B",1,0.749784620474,1
"P05",2,"B",1,0.61650818675,1
"P05",2,"B",1,0.683161471111,1
"P05",2,"B",1,0.649812767525,1
"P05",1,"B",1,0.799777007026,1
"P05",3,"B",1,0.649842884479,1
"P05",3,"B",1,0.499887477961,0
"P05",2,"B",1,0.749843293497,0
"P05",2,"B",1,0.483230733488,1
"P05",3,"B",1,0.516550270486,1
"P05",1,"B",0,0.633161271114,0
"P05",3,"B",1,0.683189269294,1
"P05",3,"B",1,0.833081010364,1
"P05",2,"B",1,0.799977305519,1
"P05",1,"B",0,0.583168505618,0
"P05",3,"B",0,0.733130793262,0
"P05",2,"B",1,0.999716496431,1
"P05",3,"B",1,0.933076799886,1
"P05",2,"B",1,0.783136845825,1
"P05",1,"B",1,1.29965046109,0
"P05",3,"B",1,0.999726030157,0
"P05",1,"B",1,0.899694075631,1
"P05",3,"B",1,0.716470719503,0
"P05",1,"B",1,0.799808317951,1
"P05",1,"B",1,0.966405172874,1
"P05",3,"B",1,0.733139857821,1
"P05",2,"B",1,0.86642881772,0
"P05",1,"B",1,0.783115273136,1
"P05",2,"B",1,0.61650668,1
"P05",2,"B",1,0.683127636906,1
"P05",3,"B",1,0.816440810066,0
"P05",2,"B",1,0.633191168521,1
"P05",2,"B",1,0.583120073082,0
"P05",1,"B",1,0.866432730458,1
"P05",1,"B",1,0.633163412443,1
"P05",1,"B",1,0.616502809367,0
"P05",2,"B",1,0.966356340342,1
"P05",2,"B",1,0.799782110728,1
"P05",2,"B",1,0.683148999071,0
"P05",3,"B",1,0.649849816731,1
"P05",1,"B",1,0.683212180314,0
"P05",1,"B",1,1.03304612354,0
"P05",2,"B",1,0.599836083052,1
"P05",2,"B",1,0.683141642764,1
"P05",3,"B",1,0.933055176069,0
"P05",1,"B",1,0.91641319534,1
"P05",3,"B",1,0.749803065379,0
"P05",1,"B",1,1.11633836611,1
"P05",3,"B",1,1.04971067845,1
"P05",3,"B",1,0.866421638854,1
"P05",2,"B",1,1.0829876024,0
"P05",3,"B",1,0.816435697342,0
"P05",3,"B",1,0.783108013067,1
"P05",2,"B",1,0.566503283046,1
"P05",1,"B",1,0.79977530479,1
"P05",2,"B",1,0.816432963538,1
"P05",2,"B",1,0.683156971914,0
"P05",3,"B",1,0.849791940693,1
"P05",3,"B",1,0.616505242422,0
"P05",1,"B",1,0.983055279828,1
"P05",1,"B",1,0.999685976474,1
"P05",1,"B",1,1.41624364236,1
"P05",1,"B",1,0.799798618813,1
"P05",1,"B",1,0.78315783807,1
"P05",1,"B",1,0.816443637102,1
"P05",1,"B",1,1.01637503336,1
"P05",3,"B",1,0.999703516126,1
"P05",3,"B",1,0.94970437777,1
"P05",3,"B",1,0.633165896625,0
"P05",1,"B",1,0.883120852021,1
"P05",1,"B",1,0.833053503908,1
"P05",2,"B",1,0.933041759679,0
"P05",2,"B",1,0.749813338947,1
"P05",2,"B",1,0.649843558155,1
"P05",2,"B",1,0.533203081168,1
"P05",3,"B",1,0.883094680887,0
"P05",2,"B",1,0.566536467634,0
"P05",1,"B",1,0.899757843333,1
"P05",1,"B",0,1.04969200197,0
"P05",3,"B",1,0.666498645504,0
"P05",2,"B",1,0.683160974876,0
"P05",1,"B",1,1.14967643824,1
"P05",3,"B",1,0.833083831385,0
"P05",1,"B",1,0.733082447942,1
"P05",3,"B",1,0.816449240046,1
"P05",1,"B",1,0.949739568351,1
"P05",2,"B",1,0.866393729394,1
"P05",1,"B",1,0.999694051571,0
"P05",2,"B",1,0.73314611339,1
"P05",3,"B",1,0.883100774051,1
"P05",1,"B",1,0.983083414849,0
"P05",3,"B",1,0.699819355421,1
"P05",2,"B",1,0.833113590448,0
"P05",2,"B",1,0.799756649361,1
"P05",2,"B",1,0.533195150431,1
"P05",1,"B",1,0.633221832836,1
"P05",3,"B",1,0.733119803912,1
"P05",1,"B",1,0.699774468709,1
"P05",1,"B",1,0.78307925249,1
"P05",3,"B",1,0.666471145063,1
"P05",2,"B",1,0.7997982519,1
"P05",3,"B",1,0.783112127307,1
"P05",2,"B",1,0.733121858024,1
"P05",1,"B",1,0.999645628057,1
"P05",2,"B",1,0.766467018793,1
"P05",3,"B",1,0.69973851122,0
"P05",1,"B",1,0.916450815968,1
"P05",3,"B",1,0.833128375244,0
"P05",2,"B",1,0.799760324508,1
"P05",2,"B",1,0.633195210581,1
"P05",1,"B",1,0.966557333564,0
"P05",2,"B",1,0.849728982004,1
"P05",3,"B",1,0.899749681019,0
"P05",2,"B",1,1.08301680507,0
"P05",3,"B",1,0.966359937294,1
"P05",3,"B",1,0.933073566839,1
"P05",2,"B",1,0.683140611196,1
"P05",3,"B",0,0.716492998951,0
"P05",1,"B",1,0.89976190043,0
"P05",2,"B",1,0.916397857167,0
"P05",1,"B",1,0.583175194265,1
"P05",3,"B",1,0.816453895633,1
"P05",3,"B",1,1.06637029808,0
"P05",2,"B",1,1.19965347158,1
"P05",1,"B",1,1.08302324109,1
"P05",1,"B",1,0.833111882197,1
"P05",3,"B",1,1.11633708191,0
"P05",2,"B",1,1.49956729511,0
"P05",1,"B",1,1.21632942185,0
"P05",3,"B",1,1.18298120247,1
"P05",3,"B",1,0.949733866159,0
"P05",2,"B",1,0.73311815581,1
"P05",3,"B",1,0.799781984414,0
"P05",1,"B",1,0.883103778529,0
"P05",1,"B",1,0.816452079112,1
"P05",2,"B",1,0.849760154585,0
"P05",3,"B",1,0.666477743484,1
"P05",3,"B",1,0.883066362409,0
"P05",1,"B",1,0.883119757296,1
"P05",3,"B",1,0.649831016943,1
"P05",1,"B",1,0.933099891355,1
"P05",3,"B",1,0.616517422736,1
"P05",2,"B",1,0.866415506592,1
"P05",3,"B",1,0.699833189851,0
"P05",1,"B",1,1.01627135032,1
"P05",2,"B",1,0.733099945489,1
"P05",1,"B",1,0.899751311076,0
"P05",2,"B",1,0.716473432255,1
"P05",3,"B",1,0.666564043263,1
"P05",3,"B",1,0.616512806247,0
"P05",1,"B",1,1.23297258753,1
"P05",2,"B",1,0.749813408119,0
"P05",3,"B",1,0.933068354868,1
"P05",3,"B",1,0.666502260501,1
"P05",3,"B",1,1.14967151799,0
"P05",1,"B",1,0.916352005053,1
"P05",1,"B",1,1.18294224952,1
"P05",3,"B",1,0.749805089416,0
"P05",1,"B",1,0.8664298944,0
"P05",2,"B",1,0.799794276004,0
"P05",2,"B",1,0.733135908994,1
"P05",1,"B",0,1.24959150686,0
"P05",2,"B",1,0.883136096962,1
"P05",3,"B",1,0.899739825491,1
"P05",3,"B",1,0.799739428503,1
"P05",3,"B",1,0.849786794886,1
"P05",2,"B",1,0.616521952008,0
"P05",3,"B",1,0.84975849746,1
"P05",2,"B",1,0.599865306782,1
"P05",2,"B",1,0.566471466863,1
"P05",1,"B",1,0.949852093398,1
"P05",1,"B",1,0.883059120386,1
"P05",1,"B",1,1.06637958519,1
"P05",3,"B",1,0.716465814295,1
"P05",1,"B",1,1.01639229031,1
"P05",2,"B",1,0.966384273862,1
"P05",2,"B",1,0.599852167081,1
"P05",1,"B",1,0.966398532347,1
"P05",2,"B",1,0.899709140122,1
"P05",2,"B",1,0.699803415751,1
"P05",2,"B",1,0.84976198915,1
"P05",2,"B",1,0.566571177017,0
"P05",1,"B",0,0.949711364157,0
"P05",2,"B",1,0.733166004894,1
"P05",2,"B",1,0.73302426514,0
"P05",1,"B",1,1.13305292346,1
"P05",3,"B",1,0.983033779318,0
"P05",2,"B",1,0.800090269659,0
"P05",2,"B",1,0.966365940234,1
"P05",2,"B",1,0.799759530532,0
"P05",3,"B",1,0.716482051706,1
"P05",2,"B",1,0.916401171416,1
"P05",2,"B",1,0.616505597305,1
"P05",3,"B",1,0.716459450457,0
"P05",2,"B",1,0.583202135314,0
"P05",3,"B",1,0.733170976267,1
"P05",3,"B",1,0.599855484337,1
"P05",3,"B",1,0.599849415232,1
"P05",3,"B",1,0.599847063379,0
"P05",2,"B",1,0.816417820851,1
"P05",3,"B",1,0.84976798006,1
"P05",1,"B",1,0.916423604245,1
"P05",1,"B",1,0.933058854223,1
"P05",1,"B",1,0.749798743623,1
"P05",1,"B",1,0.699870190938,0
"P05",1,"B",1,0.866444946862,1
"P05",3,"B",1,1.0329937933,1
"P05",2,"B",1,1.11636806201,1
"P05",3,"B",1,0.699833953753,0
"P05",3,"B",1,0.683156208013,0
"P05",1,"B",1,0.866433551501,0
"P05",1,"B",1,1.11630934689,1
"P05",2,"B",1,0.949732852637,1
"P05",3,"B",1,0.7331445104,1
"P05",3,"B",1,0.899760285411,1
"P05",1,"B",1,1.28292364221,1
"P05",3,"B",1,0.933086435867,1
"P05",3,"B",1,0.999584509949,0
"P05",2,"B",1,0.899682394559,1
"P05",2,"B",1,0.699849325008,1
"P05",1,"B",1,1.24950891531,1
"P05",1,"B",0,0.899728451183,0
"P05",1,"B",1,0.916417414841,0
"P05",1,"B",1,0.749813089326,1
"P05",1,"B",1,0.866432730458,0
"P05",2,"B",1,0.949732233095,1
"P05",2,"B",1,0.799786339252,0
"P05",1,"B",1,0.899695768845,1
"P05",1,"B",1,1.06635198851,1
"P05",3,"B",1,0.833091329045,0
"P05",2,"B",1,0.649826541806,1
"P05",3,"B",1,0.68316874321,1
"P05",1,"B",1,1.03302469822,1
